id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id3421681,2,2016/5/10 8:43,2016/5/10 8:58,6,-73.95803833,40.78308105,-73.9792099,40.77191162,N,883
id0668861,1,2016/5/10 8:44,2016/5/10 8:52,1,-73.9691925,40.76683426,-73.96614075,40.78960419,N,501
id1264783,2,2016/5/10 8:44,2016/5/10 8:47,1,-73.98813629,40.74373245,-73.98574829,40.7373848,N,180
id3079090,1,2016/5/10 8:44,2016/5/10 9:31,1,-73.77685547,40.64550018,-73.98656464,40.73383713,N,2790
id2021858,1,2016/5/10 8:44,2016/5/10 8:55,1,-73.99003601,40.74674988,-73.98336029,40.75655365,N,632
id0622902,2,2016/5/10 8:45,2016/5/10 8:51,2,-73.99186707,40.7350502,-73.99990082,40.73286819,N,396
id1504549,1,2016/5/10 8:45,2016/5/10 8:57,1,-74.00077057,40.72745132,-74.00780487,40.74261475,N,740
id1793919,1,2016/5/10 8:45,2016/5/10 8:58,1,-74.00447845,40.75237656,-74.00669098,40.73039627,N,778
id2934885,1,2016/5/10 8:45,2016/5/10 9:17,1,-73.9495697,40.77286911,-73.99461365,40.74560547,N,1909
id0557608,1,2016/5/10 8:45,2016/5/10 8:52,1,-73.98548889,40.74480057,-73.97731781,40.75114822,N,410
id2946721,1,2016/5/10 8:45,2016/5/10 9:03,1,-73.96157837,40.77450943,-73.97449493,40.758358,N,1071
id0888859,2,2016/5/10 8:46,2016/5/10 8:56,6,-73.98609924,40.75165176,-73.98471069,40.76063919,N,600
id3921404,2,2016/5/10 8:46,2016/5/10 8:53,1,-74.00389862,40.74436188,-73.98722839,40.74219894,N,434
id1864605,1,2016/5/10 8:46,2016/5/10 8:56,1,-73.96733093,40.7574501,-73.96456146,40.76233673,N,601
id2396365,1,2016/5/10 8:46,2016/5/10 8:52,1,-74.01776886,40.70587158,-74.00622559,40.70679855,N,342
id0806947,1,2016/5/10 8:46,2016/5/10 8:54,1,-73.98423767,40.74349594,-73.97618103,40.75589371,N,459
id3996766,2,2016/5/10 8:47,2016/5/10 8:54,6,-74.01621246,40.71564865,-74.00773621,40.73091888,N,418
id2546106,2,2016/5/10 8:47,2016/5/10 8:58,1,-73.99353027,40.76709366,-73.98519135,40.77386856,N,658
id1331024,2,2016/5/10 8:47,2016/5/10 8:58,1,-73.96161652,40.78004837,-73.96909332,40.76913071,N,661
id0205658,1,2016/5/10 8:47,2016/5/10 8:53,1,-73.95636749,40.71918488,-73.95167542,40.73106384,N,350
id2430972,1,2016/5/10 8:48,2016/5/10 8:59,1,-73.99191284,40.74392319,-73.97398376,40.73843384,N,700
id2309540,2,2016/5/10 8:48,2016/5/10 8:53,6,-73.97228241,40.79661942,-73.96589661,40.80516815,N,312
id0141142,2,2016/5/10 8:48,2016/5/10 9:06,1,-73.98288727,40.76698685,-73.95600128,40.77799606,N,1081
id0388677,1,2016/5/10 8:48,2016/5/10 8:52,1,-73.97800446,40.76462936,-73.97146606,40.76067734,N,274
id2826419,2,2016/5/10 8:48,2016/5/10 9:11,1,-73.98719788,40.74512863,-74.00797272,40.70748138,N,1406
id1739786,2,2016/5/10 8:48,2016/5/10 8:53,5,-73.95066071,40.78467941,-73.95722961,40.77719879,N,289
id2474456,1,2016/5/10 8:48,2016/5/10 9:00,1,-73.9779892,40.75262451,-73.96785736,40.76364136,N,678
id2405254,1,2016/5/10 8:48,2016/5/10 9:03,1,-73.98262787,40.69244385,-74.00450134,40.71245956,N,851
id1698528,2,2016/5/10 8:49,2016/5/10 9:01,1,-73.9780426,40.75307083,-73.98708344,40.73907852,N,757
id3509816,1,2016/5/10 8:49,2016/5/10 9:13,1,-73.95515442,40.76743698,-73.97384644,40.75162888,N,1453
id3544228,2,2016/5/10 8:49,2016/5/10 9:00,3,-73.97789764,40.75309372,-73.989151,40.76948929,N,683
id1125310,2,2016/5/10 8:49,2016/5/10 9:12,2,-73.98303986,40.76375198,-74.01042175,40.71852875,N,1364
id1000575,1,2016/5/10 8:49,2016/5/10 9:13,1,-73.97437286,40.78314209,-73.99082184,40.7510376,N,1436
id3231457,1,2016/5/10 8:50,2016/5/10 9:01,2,-73.96600342,40.75855255,-73.98069,40.75368118,N,652
id2877942,2,2016/5/10 8:50,2016/5/10 9:06,1,-73.9691925,40.75362015,-73.98661041,40.75352859,N,988
id2973545,2,2016/5/10 8:50,2016/5/10 8:58,2,-73.98174286,40.73675156,-73.98731995,40.74411011,N,465
id2241834,1,2016/5/10 8:50,2016/5/10 9:04,1,-73.99136353,40.75045776,-73.98442078,40.75931549,N,818
id1534481,2,2016/5/10 8:50,2016/5/10 9:34,1,-73.99172974,40.74982071,-74.0098877,40.71023178,N,2623
id0363186,2,2016/5/10 8:50,2016/5/10 9:16,5,-73.9727478,40.74768066,-74.00453949,40.70745087,N,1506
id1419362,2,2016/5/10 8:50,2016/5/10 9:38,1,-73.99766541,40.68328857,-73.96054077,40.77547836,N,2880
id3782431,2,2016/5/10 8:51,2016/5/10 8:56,1,-73.97653198,40.76607895,-73.98049927,40.77320862,N,299
id1638562,1,2016/5/10 8:51,2016/5/10 8:56,1,-73.97790527,40.78901672,-73.9797821,40.78137589,N,289
id1844149,1,2016/5/10 8:51,2016/5/10 9:40,2,-73.98705292,40.75967026,-73.78621674,40.64408112,N,2932
id2457060,2,2016/5/10 8:51,2016/5/10 9:27,1,-73.95207977,40.78057098,-73.97875977,40.7582283,N,2157
id2687398,2,2016/5/10 8:52,2016/5/10 8:57,4,-73.98840332,40.74900055,-73.97944641,40.75254059,N,321
id0677852,2,2016/5/10 8:52,2016/5/10 9:03,1,-73.99543762,40.74946976,-73.98761749,40.74417114,N,675
id0273533,1,2016/5/10 8:52,2016/5/10 9:04,2,-73.98272705,40.77416229,-73.97875977,40.79176331,N,722
id3001242,2,2016/5/10 8:52,2016/5/10 8:58,1,-73.99214935,40.75403976,-73.99155426,40.75796127,N,356
id1046758,2,2016/5/10 8:52,2016/5/10 9:43,1,-73.97383881,40.78384018,-74.00820923,40.70777512,N,3028
id1719365,2,2016/5/10 8:52,2016/5/10 9:17,1,-73.97534943,40.74370956,-73.98188782,40.76670837,N,1499
id3068800,1,2016/5/10 8:53,2016/5/10 9:01,1,-73.98079681,40.72986984,-73.97541046,40.749897,N,513
id1893523,2,2016/5/10 8:53,2016/5/10 8:55,1,-73.95355988,40.77952194,-73.95482635,40.7849617,N,122
id0641010,1,2016/5/10 8:53,2016/5/10 9:07,1,-73.99136353,40.75033951,-73.97787476,40.76238251,N,841
id3158462,1,2016/5/10 8:53,2016/5/10 9:24,1,-73.94940948,40.7730217,-73.98409271,40.74649429,N,1845
id0229931,2,2016/5/10 8:53,2016/5/10 9:07,1,-73.96089935,40.76977921,-73.9726181,40.75291824,N,816
id2824538,1,2016/5/10 8:54,2016/5/10 9:05,1,-74.01291656,40.70643234,-74.0138855,40.71543121,N,687
id3375931,2,2016/5/10 8:54,2016/5/10 9:28,1,-73.9529953,40.76709747,-73.97858429,40.75324249,N,2047
id0570375,2,2016/5/10 8:55,2016/5/10 9:05,1,-73.98174286,40.74699783,-73.97045135,40.76203156,N,583
id3693217,2,2016/5/10 8:55,2016/5/10 9:12,1,-73.99397278,40.75106812,-73.97958374,40.75164032,N,1043
id2805437,2,2016/5/10 8:55,2016/5/10 9:18,2,-73.97489166,40.79309082,-74.00660706,40.73878098,N,1373
id3651479,2,2016/5/10 8:55,2016/5/10 9:01,3,-73.97611237,40.75520325,-73.96802521,40.7614212,N,344
id1915022,1,2016/5/10 8:56,2016/5/10 9:32,1,-73.95652771,40.78412628,-73.98774719,40.74409103,N,2166
id0664732,1,2016/5/10 8:56,2016/5/10 9:05,1,-73.97975159,40.73521042,-73.97089386,40.74933624,N,509
id1577514,2,2016/5/10 8:56,2016/5/10 9:05,2,-73.95432281,40.78163528,-73.96704865,40.77278137,N,537
id0145086,1,2016/5/10 8:56,2016/5/10 9:12,1,-73.93699646,40.79827499,-73.95050812,40.7831459,N,910
id0815771,1,2016/5/10 8:57,2016/5/10 9:07,1,-74.01656342,40.71029282,-73.99074554,40.70277023,N,604
id1409640,1,2016/5/10 8:57,2016/5/10 9:37,1,-73.98430634,40.6955719,-73.88859558,40.65575027,N,2421
id1176248,1,2016/5/10 8:57,2016/5/10 9:02,1,-73.95885468,40.77228928,-73.95639801,40.7833786,N,304
id1630701,1,2016/5/10 8:57,2016/5/10 9:06,1,-73.96998596,40.76322174,-73.97636414,40.75579834,N,492
id2928611,2,2016/5/10 8:58,2016/5/10 9:26,1,-73.98194885,40.76657867,-73.94651794,40.772789,N,1681
id0509754,2,2016/5/10 8:58,2016/5/10 9:02,4,-73.95561981,40.78268051,-73.95796204,40.77471161,N,248
id2097614,2,2016/5/10 8:58,2016/5/10 9:11,3,-73.98339844,40.75017929,-73.97476959,40.76511002,N,773
id0621519,1,2016/5/10 8:58,2016/5/10 9:37,1,-74.00379944,40.74823761,-73.97393036,40.76396179,N,2322
id3487350,2,2016/5/10 8:58,2016/5/10 9:03,1,-73.97793579,40.75485611,-73.97132874,40.7640686,N,284
id1522544,2,2016/5/10 8:58,2016/5/10 9:02,1,-73.97058105,40.76776886,-73.96324158,40.77479935,N,223
id2941713,2,2016/5/10 8:58,2016/5/10 9:06,1,-74.00047302,40.74217987,-73.9910965,40.74137878,N,448
id1892421,2,2016/5/10 8:59,2016/5/10 9:22,2,-73.9598999,40.7824173,-73.95272827,40.76909637,N,1388
id3023843,2,2016/5/10 8:59,2016/5/10 9:09,2,-73.9655838,40.77027893,-73.970047,40.76262283,N,578
id3843690,2,2016/5/10 8:59,2016/5/10 9:02,1,-73.97402191,40.78299332,-73.98054504,40.77488708,N,178
id3336408,2,2016/5/10 8:59,2016/5/10 9:22,5,-73.97486877,40.75341034,-74.01715851,40.70544815,N,1392
id3463079,1,2016/5/10 8:59,2016/5/10 9:23,1,-73.99861145,40.74010086,-73.97640228,40.75724792,N,1433
id0462463,2,2016/5/10 8:59,2016/5/10 9:16,1,-74.01608276,40.71486664,-73.99728394,40.74668121,N,992
id2219049,2,2016/5/10 9:00,2016/5/10 9:04,1,-73.96778107,40.76564789,-73.9664917,40.77228546,N,235
id0824464,1,2016/5/10 9:00,2016/5/10 9:23,2,-73.96044922,40.77597427,-73.97580719,40.75537109,N,1357
id1409353,2,2016/5/10 9:00,2016/5/10 9:10,1,-73.99403381,40.75661087,-73.99445343,40.74868011,N,589
id1738243,2,2016/5/10 9:00,2016/5/10 9:00,1,-73.95374298,40.81332397,-73.95375061,40.81332779,N,7
id3830598,2,2016/5/10 9:01,2016/5/10 9:18,1,-73.99317932,40.76777649,-73.97200012,40.75802231,N,1014
id2638547,2,2016/5/10 9:02,2016/5/10 9:11,1,-73.97267914,40.7444191,-73.97118378,40.7550087,N,599
id0177132,1,2016/5/10 9:02,2016/5/10 9:08,1,-73.99192047,40.73862457,-73.99205017,40.73041534,N,352
id1738545,1,2016/5/10 9:02,2016/5/10 9:24,1,-73.97022247,40.75314713,-74.00524902,40.70952225,N,1299
id0180753,2,2016/5/10 9:02,2016/5/10 9:09,2,-73.98149872,40.76857376,-73.97324371,40.76416016,N,445
id0258124,2,2016/5/10 9:02,2016/5/10 9:09,1,-73.99144745,40.76379776,-73.99523926,40.75468826,N,397
id3011342,2,2016/5/10 9:02,2016/5/10 9:11,1,-73.94674683,40.80030441,-73.95336914,40.79101563,N,536
id1312990,1,2016/5/10 9:03,2016/5/10 9:17,1,-73.95816803,40.7786026,-73.95806122,40.76905441,N,845
id1790904,2,2016/5/10 9:03,2016/5/10 9:19,1,-73.98126221,40.74792099,-74.00370026,40.72701645,N,957
id2430856,1,2016/5/10 9:03,2016/5/10 9:08,1,-73.96986389,40.76316071,-73.96347046,40.77160645,N,285
id3297290,1,2016/5/10 9:03,2016/5/10 9:09,1,-74.0062561,40.73322296,-73.996315,40.72668076,N,370
id1502162,2,2016/5/10 9:03,2016/5/10 9:42,6,-73.95475769,40.78372955,-73.98032379,40.74539948,N,2289
id3785773,1,2016/5/10 9:04,2016/5/10 9:18,1,-73.9985199,40.72002792,-73.9907608,40.74584198,N,862
id2808553,2,2016/5/10 9:04,2016/5/10 9:14,1,-73.99822235,40.74549866,-74.00659943,40.75143814,N,610
id1117701,1,2016/5/10 9:04,2016/5/10 9:11,1,-73.77674866,40.645298,-73.8031311,40.67968369,N,444
id1368859,1,2016/5/10 9:04,2016/5/10 9:07,1,-73.99092102,40.76587677,-73.98774719,40.76875687,N,202
id2770403,2,2016/5/10 9:04,2016/5/10 9:12,1,-73.98193359,40.77350998,-73.98155212,40.76221848,N,485
id2304589,1,2016/5/10 9:04,2016/5/10 9:09,1,-73.93468475,40.8014946,-73.94261932,40.79064941,N,314
id0196022,2,2016/5/10 9:04,2016/5/10 9:37,1,-73.98145294,40.78393936,-74.01052094,40.71340179,N,1954
id3703035,2,2016/5/10 9:04,2016/5/10 9:33,2,-73.95093536,40.78117371,-74.01568604,40.71183777,N,1744
id0117296,1,2016/5/10 9:04,2016/5/10 9:07,1,-73.95559692,40.7779274,-73.94965363,40.78479385,N,190
id3589275,2,2016/5/10 9:05,2016/5/10 9:10,1,-73.97112274,40.75535583,-73.97014618,40.76140213,N,351
id3526927,1,2016/5/10 9:05,2016/5/10 9:09,1,-73.98105621,40.78070831,-73.97380829,40.7890892,N,263
id1186967,1,2016/5/10 9:05,2016/5/10 9:14,1,-73.97956848,40.78471375,-73.96028137,40.8079567,N,551
id0740896,2,2016/5/10 9:05,2016/5/10 9:21,1,-73.97353363,40.74700165,-73.96723175,40.76301956,N,973
id1339733,1,2016/5/10 9:05,2016/5/10 9:14,3,-73.98921204,40.74482727,-74.00675964,40.74402237,N,528
id1695442,2,2016/5/10 9:05,2016/5/10 9:20,1,-73.98284149,40.76676178,-73.96398163,40.77381134,N,900
id3652735,1,2016/5/10 9:05,2016/5/10 9:19,1,-73.98504639,40.74187088,-74.00312805,40.71808624,N,810
id2929154,1,2016/5/10 9:05,2016/5/10 9:24,1,-74.00110626,40.74177551,-73.98375702,40.76562881,N,1128
id3454995,1,2016/5/10 9:06,2016/5/10 9:19,1,-73.99131775,40.72766495,-73.98521423,40.74866867,N,797
id0367755,1,2016/5/10 9:06,2016/5/10 9:26,1,-73.970047,40.78999329,-73.97903442,40.76437759,N,1248
id1245954,2,2016/5/10 9:06,2016/5/10 9:28,1,-73.99222565,40.73538589,-73.99306488,40.75292587,N,1331
id2581792,2,2016/5/10 9:06,2016/5/10 9:18,1,-73.97475433,40.74201584,-73.99806976,40.7319603,N,724
id3893061,1,2016/5/10 9:06,2016/5/10 9:13,1,-73.98531342,40.74796677,-73.99369049,40.73654175,N,426
id2758139,2,2016/5/10 9:06,2016/5/10 9:10,1,-73.96853638,40.76736069,-73.96655273,40.76237869,N,238
id2035698,1,2016/5/10 9:06,2016/5/10 9:09,1,-74.00627899,40.74859619,-73.99325562,40.74319458,N,193
id1841181,2,2016/5/10 9:06,2016/5/10 9:17,1,-73.96020508,40.76955032,-73.97267914,40.75944519,N,639
id2671767,2,2016/5/10 9:07,2016/5/10 9:11,1,-73.97296143,40.74391556,-73.96954346,40.74900818,N,277
id1129609,1,2016/5/10 9:07,2016/5/10 9:26,1,-73.97180176,40.76454926,-73.98529816,40.75030136,N,1145
id1117508,2,2016/5/10 9:07,2016/5/10 9:36,5,-73.99977875,40.74863815,-74.00485229,40.70972824,N,1734
id1433874,2,2016/5/10 9:07,2016/5/10 9:27,1,-73.96141815,40.77720261,-73.98186493,40.76063538,N,1158
id3975219,2,2016/5/10 9:07,2016/5/10 10:08,1,-73.96264648,40.7741127,-73.78249359,40.64877701,N,3648
id1653470,2,2016/5/10 9:07,2016/5/10 9:29,6,-73.99501801,40.68880081,-74.00505829,40.71966171,N,1279
id0238674,2,2016/5/10 9:08,2016/5/10 9:27,5,-73.9718399,40.79207993,-74.0009079,40.76177979,N,1170
id1694531,2,2016/5/10 9:08,2016/5/10 9:12,1,-73.94756317,40.77986908,-73.9567337,40.77413177,N,288
id0661803,2,2016/5/10 9:08,2016/5/10 9:14,6,-73.94863129,40.77767563,-73.96044922,40.77223969,N,366
id0000229,1,2016/5/10 9:08,2016/5/10 9:23,1,-73.94750214,40.77563477,-73.95274353,40.76831436,N,901
id2824744,1,2016/5/10 9:08,2016/5/10 9:34,3,-73.99381256,40.75706482,-74.0110321,40.71339798,N,1537
id2221395,2,2016/5/10 9:09,2016/5/10 9:40,1,-74.00643158,40.7486763,-73.95601654,40.78281021,N,1901
id0739401,1,2016/5/10 9:09,2016/5/10 9:19,1,-73.92042542,40.77307892,-73.94743347,40.74825668,N,634
id2085790,2,2016/5/10 9:09,2016/5/10 9:26,1,-73.99060822,40.77159882,-73.99041748,40.74206924,N,1061
id0225623,2,2016/5/10 9:09,2016/5/10 9:18,1,-73.97528076,40.75276566,-73.99081421,40.73453903,N,575
id0983142,2,2016/5/10 9:09,2016/5/10 9:22,3,-73.96024323,40.76206207,-73.97740173,40.76308441,N,775
id1869858,1,2016/5/10 9:09,2016/5/10 9:48,1,-73.95483398,40.78910446,-74.01165009,40.70384216,N,2327
id2893387,2,2016/5/10 9:09,2016/5/10 9:26,1,-73.99062347,40.71847534,-73.99960327,40.73413849,N,995
id0650147,2,2016/5/10 9:09,2016/5/10 9:25,1,-73.98262024,40.74531937,-73.9793396,40.76190948,N,925
id2310292,2,2016/5/10 9:10,2016/5/10 9:31,3,-73.95474243,40.78945541,-73.9903183,40.76998901,N,1304
id2652874,1,2016/5/10 9:10,2016/5/10 10:00,1,-73.87286377,40.77407455,-73.98213959,40.7615509,N,3034
id0884075,1,2016/5/10 9:10,2016/5/10 9:20,1,-73.95178223,40.77807999,-73.97825623,40.77836609,N,631
id2939346,2,2016/5/10 9:10,2016/5/10 9:22,2,-73.96974182,40.76068878,-73.97857666,40.75099182,N,736
id2223832,1,2016/5/10 9:11,2016/5/10 9:28,1,-73.99016571,40.74592972,-74.0149765,40.71101379,N,1041
id0379308,1,2016/5/10 9:11,2016/5/10 9:29,1,-73.99671936,40.75603867,-73.98344421,40.75590515,N,1074
id1855617,1,2016/5/10 9:11,2016/5/10 10:08,1,-73.78910065,40.64647675,-73.93370819,40.70419693,N,3438
id2597882,2,2016/5/10 9:11,2016/5/10 9:18,1,-73.97447205,40.75743866,-73.97193146,40.76366043,N,398
id1170913,2,2016/5/10 9:11,2016/5/10 9:26,2,-73.95987701,40.75807953,-73.95956421,40.77709198,N,892
id3873007,1,2016/5/10 9:12,2016/5/10 9:45,1,-74.00527191,40.72034454,-73.96533966,40.791996,N,2006
id2345699,2,2016/5/10 9:12,2016/5/10 9:21,3,-73.99093628,40.74552155,-74.00534058,40.73971176,N,567
id0191383,1,2016/5/10 9:12,2016/5/10 9:18,1,-73.98291779,40.74181366,-73.97833252,40.75107193,N,341
id0947024,1,2016/5/10 9:12,2016/5/10 9:45,1,-73.9945755,40.75109482,-73.95357513,40.7667923,N,2010
id0797959,2,2016/5/10 9:12,2016/5/10 9:47,2,-73.98191833,40.77928925,-73.98419189,40.74658966,N,2078
id1693314,1,2016/5/10 9:12,2016/5/10 9:24,1,-73.98852539,40.74893951,-73.98103333,40.7642746,N,705
id2101958,1,2016/5/10 9:13,2016/5/10 9:27,1,-73.95570374,40.76831436,-73.97423553,40.76272583,N,879
id2136636,2,2016/5/10 9:13,2016/5/10 9:30,1,-73.9956131,40.74989319,-73.97364807,40.74380112,N,1005
id0392689,1,2016/5/10 9:13,2016/5/10 9:24,1,-73.9765625,40.74402237,-73.99142456,40.73262405,N,635
id3620447,1,2016/5/10 9:13,2016/5/10 9:19,1,-73.9658432,40.75792694,-73.97398376,40.76356125,N,355
id1899056,2,2016/5/10 9:14,2016/5/10 9:25,1,-73.98432159,40.77487946,-73.97814178,40.76462936,N,683
id2414401,2,2016/5/10 9:14,2016/5/10 9:31,2,-73.95375824,40.78528976,-73.95301819,40.76800156,N,1028
id1594897,1,2016/5/10 9:14,2016/5/10 9:30,1,-74.01525116,40.70882797,-73.99467468,40.75049591,N,970
id2923911,2,2016/5/10 9:14,2016/5/10 9:19,6,-73.98529053,40.77884293,-73.97090912,40.79453659,N,335
id0089984,2,2016/5/10 9:14,2016/5/10 9:30,1,-74.00377655,40.73836136,-73.99965668,40.71931839,N,958
id2461435,2,2016/5/10 9:14,2016/5/10 9:26,1,-73.96792603,40.7714653,-73.97544098,40.75666809,N,700
id3831910,2,2016/5/10 9:14,2016/5/10 9:21,1,-74.00440216,40.74711227,-73.99549866,40.74029541,N,413
id0834531,2,2016/5/10 9:14,2016/5/10 9:35,1,-73.99839783,40.72300339,-74.00660706,40.75133133,N,1218
id0856973,2,2016/5/10 9:14,2016/5/10 9:23,1,-74.00189209,40.73049164,-73.99066925,40.74583817,N,498
id0792997,2,2016/5/10 9:15,2016/5/10 9:23,2,-74.00153351,40.71616364,-74.00694275,40.72584534,N,485
id2528364,2,2016/5/10 9:15,2016/5/10 9:50,3,-73.97834778,40.7601738,-74.00545502,40.72040176,N,2072
id0757261,1,2016/5/10 9:15,2016/5/10 9:31,1,-73.97631836,40.7519455,-73.99171448,40.7413063,N,939
id3465061,1,2016/5/10 9:15,2016/5/10 9:46,2,-73.96598053,40.805439,-73.97000122,40.76232529,N,1813
id3932176,1,2016/5/10 9:16,2016/5/10 9:20,1,-73.97323608,40.75349808,-73.97155762,40.75121307,N,251
id2385033,2,2016/5/10 9:16,2016/5/10 9:23,6,-73.98310089,40.76665115,-73.97528839,40.76147842,N,427
id1981483,2,2016/5/10 9:16,2016/5/10 9:37,5,-73.98568726,40.7604599,-73.98731995,40.74213028,N,1209
id2563059,2,2016/5/10 9:16,2016/5/10 9:20,1,-73.94801331,40.80450821,-73.94181061,40.79846954,N,216
id3981651,1,2016/5/10 9:17,2016/5/10 9:20,1,-74.00266266,40.73948669,-73.99549103,40.73682022,N,225
id0275461,1,2016/5/10 9:17,2016/5/10 9:20,1,-74.00418091,40.72449875,-74.00225067,40.72950363,N,183
id1814715,1,2016/5/10 9:17,2016/5/10 9:26,1,-73.99141693,40.75045395,-74.00469208,40.72555923,N,562
id1018488,2,2016/5/10 9:18,2016/5/10 9:23,5,-73.95239258,40.77703094,-73.95401001,40.77058029,N,311
id0291793,2,2016/5/10 9:19,2016/5/10 9:38,2,-73.97515869,40.7532692,-74.01136017,40.70175171,N,1173
id3093411,2,2016/5/10 9:19,2016/5/10 10:26,1,-73.86328125,40.76976776,-73.98155975,40.7583313,N,4056
id2425572,1,2016/5/10 9:19,2016/5/10 9:37,1,-73.97197723,40.74935532,-73.97711182,40.75759125,N,1044
id3529315,2,2016/5/10 9:19,2016/5/10 9:27,1,-73.96627045,40.77043915,-73.95198822,40.77804184,N,432
id1036390,1,2016/5/10 9:20,2016/5/10 9:29,1,-73.99295807,40.76325226,-73.97731781,40.77590942,N,554
id1522673,2,2016/5/10 9:20,2016/5/10 9:46,1,-74.00518036,40.7089119,-74.01014709,40.72460938,N,1531
id1501318,1,2016/5/10 9:20,2016/5/10 9:36,1,-73.97602844,40.74485397,-74.00621796,40.71088791,N,959
id3514642,2,2016/5/10 9:20,2016/5/10 9:31,1,-73.99607849,40.7386055,-73.98742676,40.74190903,N,613
id0306964,1,2016/5/10 9:21,2016/5/10 9:23,1,-73.95191193,40.77347183,-73.94898224,40.77941895,N,149
id0762221,2,2016/5/10 9:21,2016/5/10 9:31,1,-73.99564362,40.73918152,-74.00611877,40.72379303,N,590
id1003324,2,2016/5/10 9:21,2016/5/10 9:59,5,-74.01608276,40.71511841,-73.97991943,40.76082993,N,2259
id2504106,2,2016/5/10 9:21,2016/5/10 9:37,3,-73.97312927,40.74880981,-73.99182892,40.74914932,N,932
id2155221,1,2016/5/10 9:21,2016/5/10 9:35,1,-74.01630402,40.71137238,-74.00144958,40.74917221,N,814
id1201785,1,2016/5/10 9:22,2016/5/10 9:43,1,-73.99938202,40.74406815,-73.97763824,40.75138474,N,1285
id1490690,2,2016/5/10 9:22,2016/5/10 9:47,1,-73.9690094,40.79116821,-73.98256683,40.75056839,N,1482
id3299529,1,2016/5/10 9:22,2016/5/10 10:20,1,-73.86371613,40.76987457,-74.00709534,40.72675705,N,3482
id2521047,1,2016/5/10 9:23,2016/5/10 9:33,1,-73.97179413,40.74609756,-73.94033813,40.7505455,N,591
id1934957,2,2016/5/10 9:23,2016/5/10 9:27,1,-73.96974182,40.76598358,-73.96369934,40.77397537,N,227
id2036034,2,2016/5/10 9:23,2016/5/10 9:31,1,-73.97683716,40.77671051,-73.96024323,40.77993011,N,488
id3377065,1,2016/5/10 9:23,2016/5/10 10:02,1,-73.99156952,40.75034714,-73.94436646,40.80740738,N,2309
id2999734,1,2016/5/10 9:23,2016/5/10 9:39,1,-73.9662323,40.75373459,-73.95892334,40.78339386,N,922
id2156857,1,2016/5/10 9:24,2016/5/10 9:35,1,-73.98239899,40.77497482,-73.9812851,40.76057053,N,657
id0194658,1,2016/5/10 9:24,2016/5/10 9:31,1,-73.95579529,40.77960587,-73.95098877,40.77334595,N,409
id1479987,1,2016/5/10 9:24,2016/5/10 9:35,1,-73.97774506,40.7542038,-73.98301697,40.7652626,N,694
id1444606,1,2016/5/10 9:24,2016/5/10 9:57,2,-73.9861145,40.75564957,-73.98261261,40.72016144,N,1980
id3906479,1,2016/5/10 9:24,2016/5/10 9:40,1,-73.98122406,40.75955582,-73.95850372,40.76425171,N,947
id3517622,1,2016/5/10 9:24,2016/5/10 9:30,1,-73.99443054,40.75092316,-73.99079132,40.75663376,N,331
id3449842,2,2016/5/10 9:25,2016/5/10 9:43,2,-73.98693848,40.76174164,-73.99179077,40.74174118,N,1107
id2553330,2,2016/5/10 9:25,2016/5/10 9:38,5,-73.98230743,40.77444839,-73.97901917,40.7593689,N,755
id0803921,2,2016/5/10 9:25,2016/5/10 9:34,1,-73.98596954,40.76779175,-73.99582672,40.7539711,N,565
id1035606,1,2016/5/10 9:25,2016/5/10 9:51,1,-73.99260712,40.71418381,-73.98120117,40.75031281,N,1550
id1817681,2,2016/5/10 9:25,2016/5/10 9:42,2,-73.98848724,40.75547028,-73.97679901,40.7571106,N,1000
id2862590,2,2016/5/10 9:26,2016/5/10 9:42,5,-73.97691345,40.73374939,-73.98381805,40.73921967,N,990
id2416648,1,2016/5/10 9:26,2016/5/10 10:05,1,-73.9911499,40.75585556,-74.00754547,40.70555878,N,2352
id1598068,1,2016/5/10 9:26,2016/5/10 9:49,2,-73.97124481,40.76740265,-73.98045349,40.74541473,N,1411
id2161822,2,2016/5/10 9:26,2016/5/10 9:58,2,-73.96813202,40.80052948,-73.98464966,40.76665878,N,1928
id3017072,2,2016/5/10 9:26,2016/5/10 9:34,1,-73.98629761,40.75127029,-73.9750061,40.75625992,N,482
id1406620,1,2016/5/10 9:26,2016/5/10 9:52,1,-74.00487518,40.73744965,-73.98763275,40.75731277,N,1517
id0627130,1,2016/5/10 9:27,2016/5/10 9:34,1,-73.94775391,40.77516174,-73.95272064,40.78227234,N,384
id3806794,1,2016/5/10 9:28,2016/5/10 9:33,1,-73.97974396,40.74646378,-73.98707581,40.74205017,N,299
id1034167,2,2016/5/10 9:28,2016/5/10 9:44,1,-73.94419098,40.78028107,-73.97193909,40.74970627,N,966
id2750335,1,2016/5/10 9:28,2016/5/10 9:52,1,-73.97046661,40.78842163,-73.97108459,40.75595856,N,1388
